S1,S2,S3,S4,S5,S6,S7,S8
1.155322221,1.070769778,1.046232095,1.032979895,1.021039521,1.03326779,1.010458591,1.018512217
1.155205253,1.070381606,1.046682197,1.033682354,1.021282245,1.032866027,1.011198625,1.018505701
1.155219209,1.069921241,1.047026944,1.033468568,1.02152928,1.033049656,1.011690771,1.018631425
1.155767061,1.069416679,1.047336695,1.033706539,1.021293409,1.033147308,1.011455856,1.018642741
1.155971193,1.069921792,1.047946708,1.033016712,1.021056389,1.03325749,1.011219236,1.018805085
1.155982075,1.070216861,1.048359569,1.032317455,1.020824993,1.033483662,1.010983244,1.019078881
1.15636457,1.07056955,1.048810148,1.032319473,1.020826905,1.03376665,1.010742336,1.019611618
1.156381117,1.070808695,1.049284091,1.032086654,1.02107163,1.034161217,1.011226411,1.019858134
1.156742968,1.07116632,1.04972685,1.030933306,1.02107178,1.034485174,1.011768394,1.020097666
1.156264692,1.07215231,1.049967506,1.031401614,1.021083289,1.034642621,1.012513965,1.020321876
1.156648501,1.072595775,1.050182647,1.031640831,1.021586013,1.035037457,1.012521223,1.020762007
1.157025666,1.073223089,1.050539453,1.032147797,1.021586694,1.035262991,1.01276841,1.021059253
1.157865508,1.073479504,1.051024644,1.031702903,1.021120405,1.03513486,1.013019155,1.021463713
1.158041771,1.073660212,1.051202824,1.031715901,1.021123594,1.035248045,1.013024868,1.021764791
1.158707035,1.07385182,1.051467528,1.032191791,1.021130848,1.035458731,1.013267993,1.02225289
1.158546467,1.074025746,1.051640553,1.031491817,1.020895066,1.035592294,1.014242364,1.02274569
1.158884078,1.074425691,1.051848025,1.031729138,1.02137687,1.035753992,1.014734797,1.02326738
1.159239297,1.074949883,1.052215304,1.032244193,1.021637857,1.035762855,1.01522786,1.023817788
1.159406887,1.075455707,1.052452231,1.0320278,1.022134232,1.035997571,1.014988197,1.024412246
1.159771707,1.076176221,1.052620013,1.032268737,1.022141294,1.036057905,1.015473939,1.024897438
1.160106163,1.076293619,1.052854735,1.031568839,1.021902578,1.036399379,1.015722314,1.025340394
1.160274519,1.076477787,1.052825472,1.031570499,1.022862379,1.037132018,1.015743413,1.025720805
1.16077589,1.07665238,1.052796466,1.031342784,1.022876237,1.037933466,1.015751373,1.026157736
1.161295382,1.076877925,1.052851157,1.031605405,1.022405934,1.038681042,1.016237467,1.026554466
1.16139243,1.07708348,1.052844574,1.030677406,1.021944648,1.039362588,1.01552379,1.026941855
1.161566484,1.076381805,1.052689905,1.031160307,1.021708576,1.039965484,1.015055388,1.027195317
