S1,S2,S3,S4,S5,S6,S7,S8
0.999611601,1.005906115,1.004064749,1.002172038,0.997547566,1.010378917,0.996634731,0.991823674
0.999300682,1.005192663,1.003760987,1.003043338,0.997547566,1.010555707,0.9970822,0.991653206
0.998544901,1.004631579,1.00347742,1.00238973,0.996880685,1.010734464,0.997306077,0.991566245
0.998244134,1.004136571,1.003109711,1.00238973,0.997102885,1.010937793,0.997306077,0.991542934
0.997639612,1.003600105,1.002753574,1.00238973,0.997325179,1.011122028,0.997754114,0.991579968
0.997765629,1.002847976,1.002345911,1.00260751,0.996880685,1.01132961,0.997978275,0.991529681
0.997847505,1.002324906,1.001891676,1.003261386,0.997325179,1.011337205,0.999100504,0.991517151
0.997698614,1.00169414,1.001592252,1.003916064,0.997770046,1.011430923,0.999774983,0.991346869
0.997660796,1.001132758,1.001245806,1.004134468,0.99799262,1.011464362,1.000225113,0.99141317
0.99795801,1.001214596,1.000961569,1.003697749,0.997770046,1.011450687,1,0.99121067
0.997808339,1.00095614,1.001125381,1.004134468,0.998215288,1.011196243,1.000450321,0.991137554
0.997950338,1.000842067,1.001087277,1.004790218,0.998438048,1.010889916,0.999774983,0.99090196
0.99763988,1.000372857,1.001168081,1.00500898,0.998215288,1.010578137,1.000225113,0.990719138
0.996740992,1.000251212,1.001137312,1.004571545,0.998215288,1.01040938,1,0.990400673
0.996591074,0.999995312,1.001219037,1.004571545,0.99799262,1.010092098,1.000450321,0.99032852
0.99688065,0.999590208,1.001353758,1.004571545,0.997325179,1.010156426,1.000901024,0.990294763
0.997174311,0.999465964,1.001372569,1.004571545,0.997325179,1.009931935,1.001126519,0.99015495
0.997166975,0.999303604,1.001419738,1.004352962,0.997547566,1.009680378,1.001126519,0.989959481
0.998045332,0.999044921,1.001514357,1.004352962,0.997547566,1.009474133,1.001352109,0.98987323
0.998341916,0.998928724,1.001413899,1.004790218,0.997547566,1.009412652,1.002029457,0.989869455
0.998760637,0.998813789,1.00126913,1.004571545,0.997547566,1.009296788,1.002255431,0.98981416
0.999278752,0.998832584,1.001316382,1.00500898,0.99799262,1.009224561,1.002255431,0.989799962
0.999872786,0.99882863,1.001193741,1.004134468,0.997547566,1.009098115,1.002029457,0.990000468
1.000612812,0.998676801,1.001072231,1.004571545,0.997770046,1.008897261,1.002029457,0.990163959
1.00103484,0.998596519,1.001198681,1.005446773,0.996880685,1.009085583,1.002255431,0.989988769
1.00133014,0.998785751,1.001147315,1.005884924,0.997325179,1.009300643,1.002029457,0.989834117
1.001927127,0.999318244,1.001106673,1.005446773,0.997102885,1.009445094,1.001803578,0.989817881
1.001925986,0.999851516,1.001136146,1.005665804,0.997547566,1.009811194,1.002029457,0.989887938
1.002207058,1.000390076,1.001080771,1.005665804,0.997325179,1.010074365,1.001803578,0.989883348
1.002782318,1.000904377,1.000961643,1.005884924,0.997102885,1.010429277,1.002029457,0.989928338
1.002929399,1.001364843,1.000877511,1.005665804,0.997102885,1.010540377,1.002029457,0.989773606
1.003209638,1.001579115,1.000705358,1.00500898,0.996880685,1.010879057,1.001352109,0.989671149
1.00320152,1.002065831,1.000589526,1.004571545,0.996880685,1.011206922,1.001126519,0.989650573
1.003491585,1.002238982,1.00077379,1.004134468,0.997547566,1.011676627,1.000450321,0.98969742
1.004829434,1.008768026,1.009937765,1.004571545,0.997102885,1.018974102,1.000901024,0.996030689
1.005274606,1.015359928,1.019158444,1.00500898,0.998215288,1.026476189,1.000901024,1.002368515
1.005698224,1.022276555,1.028494309,1.004571545,0.998660903,1.033691174,1.000901024,1.008722107
1.006594476,1.028885484,1.038025285,1.004352962,0.999106893,1.041370187,1.000450321,1.015160179
1.007190652,1.035595217,1.047596636,1.004571545,0.998883851,1.048975456,1.001126519,1.021781341
1.006887037,1.042310605,1.057263637,1.004352962,0.999330029,1.05679252,1.001352109,1.028238315
1.007166505,1.049037256,1.067051411,1.004790218,0.999553259,1.064679624,1.002029457,1.034725254
1.007766664,1.055724994,1.076860579,1.004790218,0.999776582,1.072637798,1.002255431,1.041613275
1.007549963,1.060710336,1.084239304,1.004790218,0.999776582,1.082564467,1.00293393,1.054467116
1.007851491,1.065911354,1.092432318,1.005227831,0.999330029,1.09385349,1.003160289,1.070072889
1.007997515,1.07126168,1.100667694,1.005446773,0.999776582,1.105477316,1.00293393,1.085961374
1.008299265,1.076587117,1.108742616,1.00500898,1.000670817,1.116574063,1.002707668,1.102289214
1.008725945,1.081399416,1.117203577,1.004790218,1.000894612,1.12802589,1.002481501,1.119002006
1.008975503,1.086221491,1.125857229,1.005665804,1.001342483,1.139634168,1.003160289,1.13615924
1.009583038,1.091107654,1.134449011,1.005446773,1.000894612,1.151102081,1.00293393,1.15349031
1.009880088,1.095968307,1.143030833,1.005446773,1.0011185,1.16301441,1.003386745,1.171272309
