point,voltage1,voltage2,sensor1,sensor2,rawSensor1,rawSensor2,dacVoltage,pulse,waveType,gasType,ppm,timestamp
77,3.17238,0.58288,25379,4663,25379,4663,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:16
78,3.20188,0.58538,25615,4683,25615,4683,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:16
79,3.173,0.58088,25384,4647,25384,4647,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:17
80,3.20388,0.58138,25631,4651,25631,4651,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:17
81,3.17513,0.58213,25401,4657,25401,4657,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:17
82,3.20488,0.58438,25639,4675,25639,4675,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:18
83,3.20488,0.58513,25639,4681,25639,4681,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:18
84,3.2055,0.5825,25644,4660,25644,4660,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:18
85,3.20675,0.58138,25654,4651,25654,4651,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:19
86,3.2075,0.58263,25660,4661,25660,4661,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:19
87,3.2075,0.5855,25660,4684,25660,4684,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:20
88,3.17713,0.58538,25417,4683,25417,4683,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:20
89,3.20788,0.58063,25663,4645,25663,4645,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:20
90,3.17925,0.581,25434,4648,25434,4648,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:21
91,3.20963,0.5835,25677,4668,25677,4668,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:21
92,3.18013,0.58538,25441,4683,25441,4683,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:21
93,3.17963,0.58225,25437,4658,25437,4658,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:22
94,3.20475,0.58325,25638,4666,25638,4666,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:22
95,3.2105,0.5855,25684,4684,25684,4684,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:22
96,3.18,0.58063,25440,4645,25440,4645,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:23
97,3.20213,0.58388,25617,4671,25617,4671,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:23
98,3.21175,0.58313,25694,4665,25694,4665,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:23
99,3.1995,0.58525,25596,4682,25596,4682,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:24
100,3.21275,0.58263,25702,4661,25702,4661,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:24
101,3.183,0.58125,25464,4650,25464,4650,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:24
102,3.21338,0.58213,25707,4657,25707,4657,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:25
103,3.183,0.58563,25464,4685,25464,4685,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:25
104,3.21238,0.58525,25699,4682,25699,4682,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:26
105,3.18413,0.58263,25473,4661,25473,4661,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:26
106,3.21363,0.58213,25709,4657,25709,4657,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:26
107,3.18563,0.58288,25485,4663,25485,4663,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:27
108,3.2145,0.5835,25716,4668,25716,4668,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:27
109,3.18438,0.58525,25475,4682,25475,4682,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:27
110,3.21525,0.58175,25722,4654,25722,4654,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:28
111,3.18563,0.58313,25485,4665,25485,4665,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:28
112,3.21475,0.583,25718,4664,25718,4664,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:29
113,3.18575,0.5815,25486,4652,25486,4652,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:29
114,3.21488,0.58563,25719,4685,25719,4685,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:29
115,3.21513,0.58538,25721,4683,25721,4683,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:30
116,3.21563,0.58388,25725,4671,25725,4671,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:30
117,3.21563,0.58588,25725,4687,25725,4687,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:30
118,3.21538,0.5845,25723,4676,25723,4676,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:31
119,3.2155,0.58525,25724,4682,25724,4682,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:31
120,3.1865,0.5855,25492,4684,25492,4684,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:31
121,3.1855,0.58275,25484,4662,25484,4662,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:32
122,3.21588,0.585,25727,4680,25727,4680,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:32
123,3.1855,0.58075,25484,4646,25484,4646,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:33
124,3.21713,0.58313,25737,4665,25737,4665,3.3,255,0,CleanAir,0.0,2026-09-18 23:49:33
125,3.39038,0.5785,27123,4628,27123,4628,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:33
126,3.40338,0.5775,27227,4620,27227,4620,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:34
127,3.34925,0.57825,26794,4626,26794,4626,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:34
128,3.34425,0.57613,26754,4609,26754,4609,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:35
129,3.2935,0.57775,26348,4622,26348,4622,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:35
130,3.2715,0.57875,26172,4630,26172,4630,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:35
131,3.27575,0.58113,26206,4649,26206,4649,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:36
132,3.22613,0.5805,25809,4644,25809,4644,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:36
133,3.23,0.5815,25840,4652,25840,4652,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:37
134,3.1815,0.58138,25452,4651,25452,4651,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:37
135,3.1935,0.58025,25548,4642,25548,4642,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:37
136,3.14763,0.57713,25181,4617,25181,4617,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:38
137,3.15863,0.5785,25269,4628,25269,4628,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:38
138,3.112,0.57575,24896,4606,24896,4606,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:39
139,3.12525,0.5785,25002,4628,25002,4628,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:39
140,3.10875,0.57963,24870,4637,24870,4637,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:39
141,3.08963,0.5815,24717,4652,24717,4652,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:40
142,3.04588,0.57725,24367,4618,24367,4618,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:40
143,3.0605,0.57713,24484,4617,24484,4617,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:40
144,3.02675,0.57838,24214,4627,24214,4627,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:41
145,3.0005,0.5785,24004,4628,24004,4628,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:41
146,3.01388,0.581,24111,4648,24111,4648,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:42
147,2.96813,0.58113,23745,4649,23745,4649,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:42
148,2.98325,0.58075,23866,4646,23866,4646,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:43
149,2.97188,0.58113,23775,4649,23775,4649,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:43
150,2.95663,0.57738,23653,4619,23653,4619,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:43
151,2.9175,0.58175,23340,4654,23340,4654,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:44
152,2.92875,0.5815,23430,4652,23430,4652,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:44
153,2.91263,0.58075,23301,4646,23301,4646,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:45
154,2.877,0.5785,23016,4628,23016,4628,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:45
155,2.89438,0.5815,23155,4652,23155,4652,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:46
156,2.88225,0.57788,23058,4623,23058,4623,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:46
157,2.848,0.58075,22784,4646,22784,4646,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:46
158,2.86513,0.57975,22921,4638,22921,4638,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:47
159,2.85763,0.5815,22861,4652,22861,4652,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:47
160,2.84825,0.58088,22786,4647,22786,4647,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:48
161,2.815,0.57775,22520,4622,22520,4622,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:48
162,2.834,0.58088,22672,4647,22672,4647,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:48
163,2.80088,0.57575,22407,4606,22407,4606,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:49
164,2.821,0.5775,22568,4620,22568,4620,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:49
165,2.798,0.57975,22384,4638,22384,4638,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:49
166,2.80725,0.57975,22458,4638,22458,4638,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:50
167,2.80238,0.576,22419,4608,22419,4608,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:50
168,2.79488,0.57838,22359,4627,22359,4627,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:51
169,2.76375,0.57825,22110,4626,22110,4626,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:51
170,2.7835,0.581,22268,4648,22268,4648,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:51
171,2.75825,0.57988,22066,4639,22066,4639,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:52
172,2.74588,0.57725,21967,4618,21967,4618,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:52
173,2.76525,0.581,22122,4648,22122,4648,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:53
174,2.75563,0.57913,22045,4633,22045,4633,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:53
175,2.72713,0.5765,21817,4612,21817,4612,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:54
176,2.74813,0.57688,21985,4615,21985,4615,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:54
177,2.74288,0.579,21943,4632,21943,4632,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:55
178,2.73663,0.58,21893,4640,21893,4640,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:55
179,2.73213,0.57963,21857,4637,21857,4637,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:56
180,2.72188,0.58063,21775,4645,21775,4645,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:56
181,2.72625,0.57888,21810,4631,21810,4631,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:56
182,2.722,0.57825,21776,4626,21776,4626,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:57
183,2.69363,0.58113,21549,4649,21549,4649,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:57
184,2.71525,0.58063,21722,4645,21722,4645,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:58
185,2.71238,0.58125,21699,4650,21699,4650,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:58
186,2.70913,0.57913,21673,4633,21673,4633,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:58
187,2.705,0.57963,21640,4637,21640,4637,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:59
188,2.70338,0.57738,21627,4619,21627,4619,0.0,0,0,CleanAir,0.0,2026-09-18 23:49:59
189,2.69813,0.57688,21585,4615,21585,4615,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:00
190,2.69563,0.57963,21565,4637,21565,4637,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:00
191,2.69638,0.58088,21571,4647,21571,4647,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:00
192,2.66938,0.57875,21355,4630,21355,4630,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:01
193,2.69163,0.5785,21533,4628,21533,4628,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:01
194,2.69013,0.578,21521,4624,21521,4624,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:02
195,2.68738,0.57575,21499,4606,21499,4606,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:02
196,2.66163,0.579,21293,4632,21293,4632,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:02
197,2.68025,0.57812,21442,4625,21442,4625,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:03
198,2.65725,0.576,21258,4608,21258,4608,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:03
199,2.67775,0.57825,21422,4626,21422,4626,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:04
200,2.67938,0.579,21435,4632,21435,4632,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:04
201,2.677,0.579,21416,4632,21416,4632,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:04
202,2.67463,0.57775,21397,4622,21397,4622,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:05
203,2.67163,0.5815,21373,4652,21373,4652,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:06
204,2.64575,0.579,21166,4632,21166,4632,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:06
205,2.64538,0.5775,21163,4620,21163,4620,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:06
206,2.66775,0.57625,21342,4610,21342,4610,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:07
207,2.66713,0.57725,21337,4618,21337,4618,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:07
208,2.66625,0.58075,21330,4646,21330,4646,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:08
209,2.666,0.57812,21328,4625,21328,4625,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:08
210,2.66488,0.57675,21319,4614,21319,4614,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:08
211,2.63775,0.58088,21102,4647,21102,4647,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:09
212,2.66125,0.58075,21290,4646,21290,4646,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:09
213,2.66025,0.5765,21282,4612,21282,4612,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:10
214,2.65975,0.5785,21278,4628,21278,4628,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:10
215,2.65863,0.57625,21269,4610,21269,4610,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:11
216,2.64275,0.57713,21142,4617,21142,4617,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:11
217,2.6565,0.57812,21252,4625,21252,4625,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:12
218,2.656,0.57575,21248,4606,21248,4606,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:12
219,2.63213,0.57688,21057,4615,21057,4615,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:13
220,2.654,0.57638,21232,4611,21232,4611,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:13
221,2.65163,0.57838,21213,4627,21213,4627,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:13
222,2.65213,0.57788,21217,4623,21217,4623,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:14
223,2.6525,0.57738,21220,4619,21220,4619,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:14
224,2.65213,0.57638,21217,4611,21217,4611,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:15
225,2.65113,0.579,21209,4632,21209,4632,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:15
226,2.64838,0.57963,21187,4637,21187,4637,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:15
227,2.64963,0.57925,21197,4634,21197,4634,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:16
228,2.64125,0.57788,21130,4623,21130,4623,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:16
229,2.64925,0.57588,21194,4607,21194,4607,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:16
230,2.64888,0.57675,21191,4614,21191,4614,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:17
231,2.6475,0.576,21180,4608,21180,4608,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:17
232,2.642,0.58088,21136,4647,21136,4647,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:18
233,2.64775,0.57825,21182,4626,21182,4626,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:18
234,2.63875,0.57913,21110,4633,21110,4633,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:18
235,2.64613,0.578,21169,4624,21169,4624,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:19
236,2.64625,0.58063,21170,4645,21170,4645,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:19
237,2.621,0.5775,20968,4620,20968,4620,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:20
238,2.62188,0.57713,20975,4617,20975,4617,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:20
239,2.64563,0.57738,21165,4619,21165,4619,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:20
240,2.64475,0.58038,21158,4643,21158,4643,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:21
241,2.64413,0.58063,21153,4645,21153,4645,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:21
242,2.6435,0.58063,21148,4645,21148,4645,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:21
243,2.61938,0.57613,20955,4609,20955,4609,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:22
244,2.64288,0.57875,21143,4630,21143,4630,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:22
245,2.64288,0.57563,21143,4605,21143,4605,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:23
246,2.61913,0.57725,20953,4618,20953,4618,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:23
247,2.61863,0.57775,20949,4622,20949,4622,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:23
248,2.6185,0.57838,20948,4627,20948,4627,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:24
249,2.64225,0.57675,21138,4614,21138,4614,0.0,0,0,CleanAir,0.0,2026-09-18 23:50:24
0,2.496,0.58138,19968,4651,19968,4651,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:24
1,2.53475,0.581,20278,4648,20278,4648,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:25
2,2.54463,0.58125,20357,4650,20357,4650,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:25
3,2.57588,0.58513,20607,4681,20607,4681,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:26
4,2.604,0.581,20832,4648,20832,4648,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:26
5,2.65713,0.58138,21257,4651,21257,4651,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:26
6,2.67125,0.58288,21370,4663,21370,4663,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:27
7,2.70925,0.58275,21674,4662,21674,4662,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:27
8,2.70888,0.58338,21671,4667,21671,4667,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:27
9,2.7575,0.58113,22060,4649,22060,4649,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:28
10,2.77888,0.58163,22231,4653,22231,4653,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:28
11,2.80125,0.58463,22410,4677,22410,4677,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:28
12,2.8205,0.58425,22564,4674,22564,4674,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:29
13,2.84025,0.58513,22722,4681,22722,4681,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:29
14,2.85738,0.5825,22859,4660,22859,4660,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:29
15,2.84888,0.58425,22791,4674,22791,4674,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:30
16,2.91275,0.58163,23302,4653,23302,4653,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:31
17,2.92725,0.58175,23418,4654,23418,4654,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:31
18,2.94075,0.58288,23526,4663,23526,4663,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:31
19,2.954,0.58163,23632,4653,23632,4653,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:32
20,2.93875,0.58175,23510,4654,23510,4654,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:32
21,2.97788,0.58138,23823,4651,23823,4651,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:32
22,2.98913,0.58313,23913,4665,23913,4665,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:33
23,2.9875,0.58213,23900,4657,23900,4657,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:33
24,3.00988,0.58138,24079,4651,24079,4651,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:34
25,3.02,0.58125,24160,4650,24160,4650,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:34
26,3.02875,0.582,24230,4656,24230,4656,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:34
27,3.0095,0.58163,24076,4653,24076,4653,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:35
28,3.04513,0.5815,24361,4652,24361,4652,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:35
29,3.0295,0.582,24236,4656,24236,4656,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:35
30,3.06088,0.58175,24487,4654,24487,4654,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:36
31,3.068,0.5815,24544,4652,24544,4652,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:36
32,3.07513,0.58213,24601,4657,24601,4657,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:36
33,3.07713,0.5835,24617,4668,24617,4668,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:37
34,3.08788,0.58275,24703,4662,24703,4662,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:37
35,3.09388,0.5835,24751,4668,24751,4668,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:38
36,3.09825,0.5855,24786,4684,24786,4684,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:38
37,3.10363,0.58513,24829,4681,24829,4681,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:38
38,3.10938,0.58538,24875,4683,24875,4683,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:39
39,3.11425,0.58138,24914,4651,24914,4651,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:39
40,3.116,0.58525,24928,4682,24928,4682,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:39
41,3.09463,0.58088,24757,4647,24757,4647,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:40
42,3.12875,0.58238,25030,4659,25030,4659,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:40
43,3.1035,0.58225,24828,4658,24828,4658,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:41
44,3.10788,0.58038,24863,4643,24863,4643,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:41
45,3.11075,0.58413,24886,4673,24886,4673,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:41
46,3.14325,0.58488,25146,4679,25146,4679,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:42
47,3.11738,0.5815,24939,4652,24939,4652,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:42
48,3.149,0.58563,25192,4685,25192,4685,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:42
49,3.12313,0.58275,24985,4662,24985,4662,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:43
50,3.155,0.58113,25240,4649,25240,4649,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:43
51,3.12963,0.5825,25037,4660,25037,4660,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:43
52,3.16,0.58588,25280,4687,25280,4687,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:44
53,3.16313,0.5825,25305,4660,25305,4660,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:44
54,3.137,0.58513,25096,4681,25096,4681,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:45
55,3.16738,0.58425,25339,4674,25339,4674,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:45
56,3.17,0.58463,25360,4677,25360,4677,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:45
57,3.1725,0.58538,25380,4683,25380,4683,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:46
58,3.174,0.581,25392,4648,25392,4648,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:46
59,3.14513,0.58475,25161,4678,25161,4678,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:46
60,3.1775,0.58163,25420,4653,25420,4653,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:47
61,3.17888,0.58125,25431,4650,25431,4650,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:47
62,3.18063,0.583,25445,4664,25445,4664,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:48
63,3.15188,0.58563,25215,4685,25215,4685,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:48
64,3.18263,0.58025,25461,4642,25461,4642,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:48
65,3.17163,0.58275,25373,4662,25373,4662,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:49
66,3.18588,0.582,25487,4656,25487,4656,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:49
67,3.15738,0.58338,25259,4667,25259,4667,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:49
68,3.18813,0.58563,25505,4685,25505,4685,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:50
69,3.15988,0.58575,25279,4686,25279,4686,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:50
70,3.19013,0.58425,25521,4674,25521,4674,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:51
71,3.162,0.58225,25296,4658,25296,4658,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:51
72,3.1915,0.58475,25532,4678,25532,4678,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:51
73,3.193,0.58038,25544,4643,25544,4643,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:52
74,3.16475,0.58213,25318,4657,25318,4657,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:52
75,3.1955,0.58175,25564,4654,25564,4654,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:52
76,3.19625,0.58238,25570,4659,25570,4659,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:53
77,3.19688,0.5825,25575,4660,25575,4660,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:53
78,3.16763,0.583,25341,4664,25341,4664,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:54
79,3.1685,0.58525,25348,4682,25348,4682,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:54
80,3.16963,0.58275,25357,4662,25357,4662,3.3,255,0,CleanAir,0.0,2026-09-18 23:50:54
